id1,id2,shared_years,stable_years,fraction_stable
RMKK,WMOY,1,1,1.0
RMKK,WMPO,2,2,1.0
RMKK,WMYK,2,2,1.0
RMKK,WMYO,1,1,1.0
RMKK,WMYP,1,1,1.0
RMKK,WMYY,1,1,1.0
RMKK,WRMKO,1,1,1.0
RMKK,WRMKY,1,1,1.0
RMKK,WRMPK,1,1,1.0
RMKK,WRMPO,1,1,1.0
RMKK,WRMRY,1,1,1.0
RMKK,WRMYO,1,1,1.0
RMKK,YMRP,1,1,1.0
RMKK,YMRW,1,1,1.0
RMKK,YMYP,1,1,1.0
RMOR,RMOY,2,2,1.0
RMOR,RMPK,2,2,1.0
RMOR,RMRP,1,1,1.0
RMOR,RMYP,2,2,1.0
RMOR,WMKK,1,1,1.0
RMOR,WMYK,2,2,1.0
RMOR,WMYO,1,1,1.0
RMOR,WMYP,1,1,1.0
RMOR,WMYY,1,1,1.0
RMOR,WRMKO,1,1,1.0
RMOR,WRMKY,1,1,1.0
RMOR,WRMPK,1,1,1.0
RMOR,WRMPO,1,1,1.0
RMOR,WRMRY,1,1,1.0
RMOR,WRMYO,1,1,1.0
RMOR,YMRP,1,1,1.0
RMOR,YMRW,1,1,1.0
RMOR,YMYP,1,1,1.0
RMOY,RMPK,2,2,1.0
RMOY,RMRP,1,1,1.0
RMOY,RMYP,2,2,1.0
RMOY,WMKK,1,1,1.0
RMOY,WMOY,1,1,1.0
RMOY,WMPO,2,2,1.0
RMOY,WMYK,2,2,1.0
RMOY,WMYO,1,1,1.0
RMOY,WMYP,1,1,1.0
RMOY,WMYY,1,1,1.0
RMOY,WRMKO,1,1,1.0
RMOY,WRMKY,1,1,1.0
RMOY,WRMPK,1,1,1.0
RMOY,WRMPO,1,1,1.0
RMOY,WRMRY,1,1,1.0
RMOY,WRMYO,1,1,1.0
RMOY,YMRP,1,1,1.0
RMOY,YMRW,1,1,1.0
RMOY,YMYP,1,1,1.0
RMPK,RMRP,1,1,1.0
RMPK,RMYP,2,2,1.0
RMPK,WMKK,1,1,1.0
RMPK,WMOY,1,1,1.0
RMPK,WMPO,2,2,1.0
RMPK,WMYK,2,2,1.0
RMPK,WMYO,1,1,1.0
RMPK,WMYP,1,1,1.0
RMPK,WMYY,1,1,1.0
RMPK,WRMKO,1,1,1.0
RMPK,WRMKY,1,1,1.0
RMPK,WRMPK,1,1,1.0
RMPK,WRMPO,1,1,1.0
RMPK,WRMRY,1,1,1.0
RMPK,WRMYO,1,1,1.0
RMPK,YMRP,1,1,1.0
RMPK,YMRW,1,1,1.0
RMPK,YMYP,1,1,1.0
RMRP,RMYP,1,1,1.0
RMRP,WMKK,2,2,1.0
RMRP,WMOY,2,2,1.0
RMRP,WMPO,1,1,1.0
RMRP,WMYK,1,1,1.0
RMRP,WMYO,2,2,1.0
RMRP,WMYP,1,1,1.0
RMRP,WMYY,1,1,1.0
RMRP,WRMKO,2,2,1.0
RMRP,WRMKY,1,1,1.0
RMRP,WRMPK,1,1,1.0
RMRP,WRMPO,1,1,1.0
RMRP,WRMRY,1,1,1.0
RMRP,WRMYO,1,1,1.0
RMRP,YMRP,1,1,1.0
RMRP,YMRW,1,1,1.0
RMRP,YMYP,2,2,1.0
RMYP,WMKK,1,1,1.0
RMYP,WMOY,1,1,1.0
RMYP,WMPO,2,2,1.0
RMYP,WMYK,2,2,1.0
RMYP,WMYO,1,1,1.0
RMYP,WMYP,1,1,1.0
RMYP,WMYY,1,1,1.0
RMYP,WRMKO,1,1,1.0
RMYP,WRMKY,1,1,1.0
RMYP,WRMPK,1,1,1.0
RMYP,WRMPO,1,1,1.0
RMYP,WRMRY,1,1,1.0
RMYP,WRMYO,1,1,1.0
RMYP,YMRP,1,1,1.0
RMYP,YMRW,1,1,1.0
RMYP,YMYP,1,1,1.0
WMKK,WMOY,2,2,1.0
WMKK,WMPO,1,1,1.0
WMKK,WMYK,1,1,1.0
WMKK,WMYO,2,2,1.0
WMKK,WMYP,1,1,1.0
WMKK,WMYY,1,1,1.0
WMKK,WRMKO,2,2,1.0
WMKK,WRMKY,1,1,1.0
WMKK,WRMPK,1,1,1.0
WMKK,WRMPO,1,1,1.0
WMKK,WRMRY,1,1,1.0
WMKK,WRMYO,1,1,1.0
WMKK,YMRP,1,1,1.0
WMKK,YMRW,1,1,1.0
WMKK,YMYP,2,2,1.0
WMOY,WMYK,1,1,1.0
WMOY,WMYO,2,2,1.0
WMOY,WMYP,1,1,1.0
WMOY,WMYY,1,1,1.0
WMOY,WRMKO,2,2,1.0
WMOY,WRMKY,1,1,1.0
WMOY,WRMPK,1,1,1.0
WMOY,WRMPO,1,1,1.0
WMOY,WRMRY,1,1,1.0
WMOY,WRMYO,1,1,1.0
WMOY,YMRP,1,1,1.0
WMOY,YMRW,1,1,1.0
WMOY,YMYP,2,2,1.0
WMPO,WMYK,2,2,1.0
WMPO,WMYO,1,1,1.0
WMPO,WMYP,1,1,1.0
WMPO,WMYY,1,1,1.0
WMPO,WRMKO,1,1,1.0
WMPO,WRMKY,1,1,1.0
WMPO,WRMPK,1,1,1.0
WMPO,WRMPO,1,1,1.0
WMPO,WRMRY,1,1,1.0
WMPO,WRMYO,1,1,1.0
WMPO,YMRP,1,1,1.0
WMPO,YMRW,1,1,1.0
WMPO,YMYP,1,1,1.0
WMYK,WMYO,1,1,1.0
WMYK,WMYP,1,1,1.0
WMYK,WMYY,1,1,1.0
WMYK,WRMKO,1,1,1.0
WMYK,WRMKY,1,1,1.0
WMYK,WRMPK,1,1,1.0
WMYK,WRMPO,1,1,1.0
WMYK,WRMRY,1,1,1.0
WMYK,WRMYO,1,1,1.0
WMYK,YMRP,1,1,1.0
WMYK,YMRW,1,1,1.0
WMYK,YMYP,1,1,1.0
WMYO,WMYP,1,1,1.0
WMYO,WMYY,1,1,1.0
WMYO,WRMKO,2,2,1.0
WMYO,WRMKY,1,1,1.0
WMYO,WRMPK,1,1,1.0
WMYO,WRMPO,1,1,1.0
WMYO,WRMRY,1,1,1.0
WMYO,WRMYO,1,1,1.0
WMYO,YMRP,1,1,1.0
WMYO,YMYP,2,2,1.0
WMYP,WMYY,2,2,1.0
WMYP,WRMKO,1,1,1.0
WMYP,WRMKY,1,1,1.0
WMYP,WRMPK,1,1,1.0
WMYP,WRMPO,2,2,1.0
WMYP,WRMRY,1,1,1.0
WMYP,WRMYO,2,2,1.0
WMYP,YMRP,1,1,1.0
WMYP,YMRW,1,1,1.0
WMYP,YMYP,1,1,1.0
WMYY,WRMKO,1,1,1.0
WMYY,WRMKY,1,1,1.0
WMYY,WRMPK,1,1,1.0
WMYY,WRMPO,2,2,1.0
WMYY,WRMRY,1,1,1.0
WMYY,WRMYO,2,2,1.0
WMYY,YMRP,1,1,1.0
WMYY,YMRW,1,1,1.0
WMYY,YMYP,1,1,1.0
WRMKO,WRMKY,1,1,1.0
WRMKO,WRMPK,1,1,1.0
WRMKO,WRMPO,1,1,1.0
WRMKO,WRMRY,1,1,1.0
WRMKO,WRMYO,1,1,1.0
WRMKO,YMRP,1,1,1.0
WRMKO,YMRW,1,1,1.0
WRMKO,YMYP,2,2,1.0
WRMKY,WRMPK,1,1,1.0
WRMKY,WRMPO,1,1,1.0
WRMKY,WRMRY,1,1,1.0
WRMKY,WRMYO,1,1,1.0
WRMKY,YMRP,1,1,1.0
WRMKY,YMRW,1,1,1.0
WRMKY,YMYP,1,1,1.0
WRMPK,WRMPO,1,1,1.0
WRMPK,WRMRY,1,1,1.0
WRMPK,WRMYO,1,1,1.0
WRMPK,YMRP,1,1,1.0
WRMPK,YMRW,1,1,1.0
WRMPK,YMYP,1,1,1.0
WRMPO,WRMRY,1,1,1.0
WRMPO,WRMYO,2,2,1.0
WRMPO,YMRP,1,1,1.0
WRMPO,YMRW,1,1,1.0
WRMPO,YMYP,1,1,1.0
WRMRY,WRMYO,1,1,1.0
WRMRY,YMRP,1,1,1.0
WRMRY,YMRW,1,1,1.0
WRMRY,YMYP,1,1,1.0
WRMYO,YMRP,1,1,1.0
WRMYO,YMRW,1,1,1.0
WRMYO,YMYP,1,1,1.0
YMRP,YMRW,1,1,1.0
YMRP,YMYP,1,1,1.0
YMRW,YMYP,1,1,1.0
BKBM,BKWM,1,1,1.0
BKBM,BKYM,1,1,1.0
BKBM,BOPM,1,1,1.0
BKBM,BOYM,1,1,1.0
BKBM,BROM,2,2,1.0
BKBM,BWOM,1,1,1.0
BKBM,BYOM,2,2,1.0
BKBM,KBBM,2,2,1.0
BKBM,KBPM,1,1,1.0
BKBM,KWBM,1,1,1.0
BKBM,KWYM,2,2,1.0
BKBM,OBYM,1,1,1.0
BKBM,OKRM,2,2,1.0
BKBM,OKYM,2,2,1.0
BKBM,OOPM,2,2,1.0
BKBM,ORPM,1,1,1.0
BKBM,OWBM,2,2,1.0
BKBM,OWOM,1,1,1.0
BKBM,OWRM,1,1,1.0
BKBM,OYBM,2,2,1.0
BKBM,OYOM,1,1,1.0
BKBM,OYYM,2,2,1.0
BKBM,POBM,1,1,1.0
BKBM,PWKM,1,1,1.0
BKBM,RBKM,2,2,1.0
BKBM,RBYM,2,2,1.0
BKBM,RKOM,2,2,1.0
BKBM,ROKM,1,1,1.0
BKBM,RPWM,2,2,1.0
BKBM,RRBM,1,1,1.0
BKBM,RRYM,1,1,1.0
BKBM,RWWM,1,1,1.0
BKBM,RYBM,1,1,1.0
BKBM,RYKM,1,1,1.0
BKBM,RYPM,2,2,1.0
BKBM,WBRM,1,1,1.0
BKBM,WBWM,1,1,1.0
BKBM,WKRM,1,1,1.0
BKBM,WOBM,1,1,1.0
BKBM,WOKM,1,1,1.0
BKBM,WRRM,1,1,1.0
BKBM,WWOM,2,2,1.0
BKBM,WYKM,1,1,1.0
BKBM,YKBM,2,2,1.0
BKBM,YKWM,1,1,1.0
BKBM,YKYM,1,1,1.0
BKBM,YOKM,2,2,1.0
BKBM,YOYM,2,2,1.0
BKBM,YWPM,2,2,1.0
BKBM,YYPM,1,1,1.0
BKBM,YYRM,2,2,1.0
BKBM,YYWM,1,1,1.0
BKWM,BKYM,1,1,1.0
BKWM,BOPM,1,1,1.0
BKWM,BOYM,1,1,1.0
BKWM,BROM,1,1,1.0
BKWM,BWOM,1,1,1.0
BKWM,BYOM,1,1,1.0
BKWM,KBBM,1,1,1.0
BKWM,KBPM,1,1,1.0
BKWM,KWBM,1,1,1.0
BKWM,KWYM,1,1,1.0
BKWM,OBYM,1,1,1.0
BKWM,OKRM,1,1,1.0
BKWM,OKYM,1,1,1.0
BKWM,OOPM,1,1,1.0
BKWM,ORPM,1,1,1.0
BKWM,OWBM,1,1,1.0
BKWM,OWRM,1,1,1.0
BKWM,OYBM,1,1,1.0
BKWM,OYOM,1,1,1.0
BKWM,OYYM,1,1,1.0
BKWM,RBKM,1,1,1.0
BKWM,RBYM,1,1,1.0
BKWM,RKOM,1,1,1.0
BKWM,ROKM,1,1,1.0
BKWM,RPWM,1,1,1.0
BKWM,RRBM,1,1,1.0
BKWM,RRYM,1,1,1.0
BKWM,RWWM,1,1,1.0
BKWM,RYBM,1,1,1.0
BKWM,RYKM,1,1,1.0
BKWM,RYPM,1,1,1.0
BKWM,WBRM,1,1,1.0
BKWM,WBWM,1,1,1.0
BKWM,WKRM,1,1,1.0
BKWM,WOBM,1,1,1.0
BKWM,WOKM,1,1,1.0
BKWM,WRRM,1,1,1.0
BKWM,WWOM,1,1,1.0
BKWM,WYKM,1,1,1.0
BKWM,YKBM,1,1,1.0
BKWM,YKWM,1,1,1.0
BKWM,YKYM,1,1,1.0
BKWM,YOKM,1,1,1.0
BKWM,YOYM,1,1,1.0
BKWM,YWPM,1,1,1.0
BKWM,YYPM,1,1,1.0
BKWM,YYRM,1,1,1.0
BKWM,YYWM,1,1,1.0
BKYM,BOPM,1,1,1.0
BKYM,BOYM,1,1,1.0
BKYM,BROM,1,1,1.0
BKYM,BWOM,1,1,1.0
BKYM,KBBM,1,1,1.0
BKYM,KBPM,1,1,1.0
BKYM,KWBM,1,1,1.0
BKYM,KWYM,1,1,1.0
BKYM,OBYM,1,1,1.0
BKYM,OKRM,1,1,1.0
BKYM,OKYM,1,1,1.0
BKYM,OOPM,1,1,1.0
BKYM,ORPM,1,1,1.0
BKYM,OWBM,1,1,1.0
BKYM,OWOM,1,1,1.0
BKYM,OWRM,1,1,1.0
BKYM,OYBM,1,1,1.0
BKYM,OYOM,1,1,1.0
BKYM,OYYM,1,1,1.0
BKYM,POBM,1,1,1.0
BKYM,PWKM,1,1,1.0
BKYM,RBKM,1,1,1.0
BKYM,RBYM,1,1,1.0
BKYM,RKOM,1,1,1.0
BKYM,ROKM,1,1,1.0
BKYM,RRYM,1,1,1.0
BKYM,RWWM,1,1,1.0
BKYM,RYBM,1,1,1.0
BKYM,RYKM,1,1,1.0
BKYM,RYPM,1,1,1.0
BKYM,WBRM,1,1,1.0
BKYM,WBWM,1,1,1.0
BKYM,WKRM,1,1,1.0
BKYM,WOBM,1,1,1.0
BKYM,WRRM,1,1,1.0
BKYM,WWOM,1,1,1.0
BKYM,WYKM,1,1,1.0
BKYM,YKBM,1,1,1.0
BKYM,YKYM,1,1,1.0
BKYM,YOKM,1,1,1.0
BKYM,YOYM,1,1,1.0
BKYM,YWPM,1,1,1.0
BKYM,YYPM,1,1,1.0
BKYM,YYRM,1,1,1.0
BKYM,YYWM,1,1,1.0
BOPM,BOYM,1,1,1.0
BOPM,BROM,1,1,1.0
BOPM,BWOM,2,2,1.0
BOPM,BYOM,1,1,1.0
BOPM,KBBM,1,1,1.0
BOPM,KWBM,1,1,1.0
BOPM,OBYM,1,1,1.0
BOPM,OKRM,1,1,1.0
BOPM,OOPM,1,1,1.0
BOPM,ORPM,1,1,1.0
BOPM,OWBM,1,1,1.0
BOPM,OWOM,1,1,1.0
BOPM,OWRM,1,1,1.0
BOPM,OYBM,1,1,1.0
BOPM,OYOM,1,1,1.0
BOPM,OYYM,1,1,1.0
BOPM,POBM,1,1,1.0
BOPM,PWKM,1,1,1.0
BOPM,RBKM,1,1,1.0
BOPM,RBYM,1,1,1.0
BOPM,RKOM,1,1,1.0
BOPM,ROKM,1,1,1.0
BOPM,RPWM,1,1,1.0
BOPM,RRBM,1,1,1.0
BOPM,RRYM,1,1,1.0
BOPM,RWWM,1,1,1.0
BOPM,RYBM,1,1,1.0
BOPM,RYKM,1,1,1.0
BOPM,RYPM,1,1,1.0
BOPM,WBRM,1,1,1.0
BOPM,WBWM,1,1,1.0
BOPM,WKRM,1,1,1.0
BOPM,WOBM,1,1,1.0
BOPM,WOKM,1,1,1.0
BOPM,WRRM,1,1,1.0
BOPM,WWOM,1,1,1.0
BOPM,WYKM,1,1,1.0
BOPM,YKBM,1,1,1.0
BOPM,YKWM,1,1,1.0
BOPM,YKYM,1,1,1.0
BOPM,YOKM,1,1,1.0
BOPM,YOYM,1,1,1.0
BOPM,YWPM,1,1,1.0
BOPM,YYPM,1,1,1.0
BOPM,YYRM,1,1,1.0
BOPM,YYWM,2,2,1.0
BOYM,BROM,1,1,1.0
BOYM,BWOM,1,1,1.0
BOYM,BYOM,1,1,1.0
BOYM,KBBM,1,1,1.0
BOYM,KBPM,1,1,1.0
BOYM,KWBM,1,1,1.0
BOYM,KWYM,1,1,1.0
BOYM,OBYM,1,1,1.0
BOYM,OKRM,1,1,1.0
BOYM,OKYM,1,1,1.0
BOYM,OOPM,1,1,1.0
BOYM,ORPM,1,1,1.0
BOYM,OWBM,1,1,1.0
BOYM,OWOM,1,1,1.0
BOYM,OWRM,1,1,1.0
BOYM,OYBM,1,1,1.0
BOYM,OYOM,1,1,1.0
BOYM,OYYM,1,1,1.0
BOYM,POBM,1,1,1.0
BOYM,PWKM,1,1,1.0
BOYM,RBKM,1,1,1.0
BOYM,RBYM,1,1,1.0
BOYM,RKOM,1,1,1.0
BOYM,ROKM,1,1,1.0
BOYM,RPWM,1,1,1.0
BOYM,RRBM,1,1,1.0
BOYM,RRYM,1,1,1.0
BOYM,RWWM,1,1,1.0
BOYM,RYBM,1,1,1.0
BOYM,RYKM,1,1,1.0
BOYM,RYPM,1,1,1.0
BOYM,WBRM,1,1,1.0
BOYM,WBWM,1,1,1.0
BOYM,WKRM,1,1,1.0
BOYM,WOBM,1,1,1.0
BOYM,WOKM,1,1,1.0
BOYM,WRRM,1,1,1.0
BOYM,WWOM,1,1,1.0
BOYM,WYKM,1,1,1.0
BOYM,YKBM,1,1,1.0
BOYM,YKWM,1,1,1.0
BOYM,YKYM,1,1,1.0
BOYM,YOKM,1,1,1.0
BOYM,YOYM,1,1,1.0
BOYM,YWPM,1,1,1.0
BOYM,YYPM,1,1,1.0
BOYM,YYRM,1,1,1.0
BOYM,YYWM,1,1,1.0
BROM,BWOM,1,1,1.0
BROM,BYOM,2,2,1.0
BROM,KBBM,2,2,1.0
BROM,KBPM,1,1,1.0
BROM,KWBM,1,1,1.0
BROM,KWYM,2,2,1.0
BROM,OBYM,1,1,1.0
BROM,OKRM,2,2,1.0
BROM,OKYM,2,2,1.0
BROM,OOPM,2,2,1.0
BROM,ORPM,1,1,1.0
BROM,OWBM,2,2,1.0
BROM,OWOM,1,1,1.0
BROM,OWRM,1,1,1.0
BROM,OYBM,2,2,1.0
BROM,OYOM,1,1,1.0
BROM,OYYM,2,2,1.0
BROM,POBM,1,1,1.0
BROM,PWKM,1,1,1.0
BROM,RBKM,2,2,1.0
BROM,RBYM,2,2,1.0
BROM,RKOM,2,2,1.0
BROM,ROKM,1,1,1.0
BROM,RPWM,2,2,1.0
BROM,RRBM,1,1,1.0
BROM,RRYM,1,1,1.0
BROM,RWWM,1,1,1.0
BROM,RYBM,1,1,1.0
BROM,RYKM,1,1,1.0
BROM,RYPM,2,2,1.0
BROM,WBRM,1,1,1.0
BROM,WBWM,1,1,1.0
BROM,WKRM,1,1,1.0
BROM,WOBM,1,1,1.0
BROM,WOKM,1,1,1.0
BROM,WRRM,1,1,1.0
BROM,WWOM,2,2,1.0
BROM,WYKM,1,1,1.0
BROM,YKBM,2,2,1.0
BROM,YKWM,1,1,1.0
BROM,YKYM,1,1,1.0
BROM,YOKM,2,2,1.0
BROM,YOYM,2,2,1.0
BROM,YWPM,2,2,1.0
BROM,YYPM,1,1,1.0
BROM,YYRM,2,2,1.0
BROM,YYWM,1,1,1.0
BWOM,BYOM,1,1,1.0
BWOM,KBBM,1,1,1.0
BWOM,KBPM,1,1,1.0
BWOM,KWBM,1,1,1.0
BWOM,KWYM,1,1,1.0
BWOM,OBYM,1,1,1.0
BWOM,OKRM,1,1,1.0
BWOM,OKYM,1,1,1.0
BWOM,OOPM,1,1,1.0
BWOM,ORPM,1,1,1.0
BWOM,OWBM,1,1,1.0
BWOM,OWOM,1,1,1.0
BWOM,OWRM,1,1,1.0
BWOM,OYBM,1,1,1.0
BWOM,OYOM,1,1,1.0
BWOM,OYYM,1,1,1.0
BWOM,POBM,1,1,1.0
BWOM,PWKM,1,1,1.0
BWOM,RBKM,1,1,1.0
BWOM,RBYM,1,1,1.0
BWOM,RKOM,1,1,1.0
BWOM,ROKM,1,1,1.0
BWOM,RPWM,1,1,1.0
BWOM,RRBM,1,1,1.0
BWOM,RRYM,1,1,1.0
BWOM,RWWM,1,1,1.0
BWOM,RYBM,1,1,1.0
BWOM,RYKM,1,1,1.0
BWOM,RYPM,1,1,1.0
BWOM,WBRM,1,1,1.0
BWOM,WBWM,1,1,1.0
BWOM,WKRM,1,1,1.0
BWOM,WOBM,1,1,1.0
BWOM,WOKM,1,1,1.0
BWOM,WRRM,1,1,1.0
BWOM,WWOM,1,1,1.0
BWOM,WYKM,1,1,1.0
BWOM,YKBM,1,1,1.0
BWOM,YKWM,1,1,1.0
BWOM,YKYM,1,1,1.0
BWOM,YOKM,1,1,1.0
BWOM,YOYM,1,1,1.0
BWOM,YWPM,1,1,1.0
BWOM,YYPM,1,1,1.0
BWOM,YYRM,1,1,1.0
BWOM,YYWM,2,2,1.0
BYOM,KBBM,2,2,1.0
BYOM,KBPM,1,1,1.0
BYOM,KWBM,1,1,1.0
BYOM,KWYM,2,2,1.0
BYOM,OBYM,1,1,1.0
BYOM,OKRM,2,2,1.0
BYOM,OKYM,2,2,1.0
BYOM,OOPM,2,2,1.0
BYOM,ORPM,1,1,1.0
BYOM,OWBM,2,2,1.0
BYOM,OWOM,1,1,1.0
BYOM,OWRM,1,1,1.0
BYOM,OYBM,2,2,1.0
BYOM,OYOM,1,1,1.0
BYOM,OYYM,2,2,1.0
BYOM,POBM,1,1,1.0
BYOM,PWKM,1,1,1.0
BYOM,RBKM,2,2,1.0
BYOM,RBYM,2,2,1.0
BYOM,RKOM,2,2,1.0
BYOM,ROKM,1,1,1.0
BYOM,RRYM,1,1,1.0
BYOM,RWWM,1,1,1.0
BYOM,RYBM,1,1,1.0
BYOM,RYKM,1,1,1.0
BYOM,RYPM,2,2,1.0
BYOM,WBRM,1,1,1.0
BYOM,WBWM,1,1,1.0
BYOM,WKRM,1,1,1.0
BYOM,WOBM,1,1,1.0
BYOM,WRRM,1,1,1.0
BYOM,WWOM,2,2,1.0
BYOM,WYKM,1,1,1.0
BYOM,YKBM,2,2,1.0
BYOM,YKYM,1,1,1.0
BYOM,YOKM,2,2,1.0
BYOM,YOYM,2,2,1.0
BYOM,YWPM,2,2,1.0
BYOM,YYPM,1,1,1.0
BYOM,YYRM,2,2,1.0
BYOM,YYWM,1,1,1.0
KBBM,KBPM,1,1,1.0
KBBM,KWBM,1,1,1.0
KBBM,KWYM,2,2,1.0
KBBM,OBYM,1,1,1.0
KBBM,OKRM,2,2,1.0
KBBM,OKYM,2,2,1.0
KBBM,OOPM,2,2,1.0
KBBM,ORPM,1,1,1.0
KBBM,OWBM,2,2,1.0
KBBM,OWOM,1,1,1.0
KBBM,OWRM,1,1,1.0
KBBM,OYBM,2,2,1.0
KBBM,OYOM,1,1,1.0
KBBM,OYYM,2,2,1.0
KBBM,POBM,1,1,1.0
KBBM,PWKM,1,1,1.0
KBBM,RBKM,2,2,1.0
KBBM,RBYM,2,2,1.0
KBBM,RKOM,2,2,1.0
KBBM,ROKM,1,1,1.0
KBBM,RPWM,2,2,1.0
KBBM,RRBM,1,1,1.0
KBBM,RRYM,1,1,1.0
KBBM,RWWM,1,1,1.0
KBBM,RYBM,1,1,1.0
KBBM,RYKM,1,1,1.0
KBBM,RYPM,2,2,1.0
KBBM,WBRM,1,1,1.0
KBBM,WBWM,1,1,1.0
KBBM,WKRM,1,1,1.0
KBBM,WOBM,1,1,1.0
KBBM,WOKM,1,1,1.0
KBBM,WRRM,1,1,1.0
KBBM,WWOM,2,2,1.0
KBBM,WYKM,1,1,1.0
KBBM,YKBM,2,2,1.0
KBBM,YKWM,1,1,1.0
KBBM,YKYM,1,1,1.0
KBBM,YOKM,2,2,1.0
KBBM,YOYM,2,2,1.0
KBBM,YWPM,2,2,1.0
KBBM,YYPM,1,1,1.0
KBBM,YYRM,2,2,1.0
KBBM,YYWM,1,1,1.0
KBPM,KWBM,1,1,1.0
KBPM,OBYM,1,1,1.0
KBPM,OKRM,1,1,1.0
KBPM,OOPM,1,1,1.0
KBPM,ORPM,1,1,1.0
KBPM,OWBM,1,1,1.0
KBPM,OWOM,1,1,1.0
KBPM,OWRM,1,1,1.0
KBPM,OYBM,1,1,1.0
KBPM,OYOM,1,1,1.0
KBPM,OYYM,1,1,1.0
KBPM,POBM,1,1,1.0
KBPM,PWKM,1,1,1.0
KBPM,RBKM,1,1,1.0
KBPM,RBYM,1,1,1.0
KBPM,RKOM,1,1,1.0
KBPM,ROKM,1,1,1.0
KBPM,RPWM,1,1,1.0
KBPM,RRBM,1,1,1.0
KBPM,RRYM,1,1,1.0
KBPM,RWWM,1,1,1.0
KBPM,RYBM,1,1,1.0
KBPM,RYKM,1,1,1.0
KBPM,RYPM,1,1,1.0
KBPM,WBRM,1,1,1.0
KBPM,WBWM,1,1,1.0
KBPM,WKRM,1,1,1.0
KBPM,WOBM,1,1,1.0
KBPM,WOKM,1,1,1.0
KBPM,WRRM,1,1,1.0
KBPM,WWOM,1,1,1.0
KBPM,WYKM,1,1,1.0
KBPM,YKBM,1,1,1.0
KBPM,YKWM,1,1,1.0
KBPM,YKYM,1,1,1.0
KBPM,YOKM,1,1,1.0
KBPM,YOYM,1,1,1.0
KBPM,YWPM,1,1,1.0
KBPM,YYPM,1,1,1.0
KBPM,YYRM,1,1,1.0
KBPM,YYWM,1,1,1.0
KWBM,KWYM,1,1,1.0
KWBM,OBYM,1,1,1.0
KWBM,OKRM,1,1,1.0
KWBM,OKYM,1,1,1.0
KWBM,OOPM,1,1,1.0
KWBM,ORPM,1,1,1.0
KWBM,OWBM,1,1,1.0
KWBM,OWOM,1,1,1.0
KWBM,OWRM,1,1,1.0
KWBM,OYBM,1,1,1.0
KWBM,OYOM,1,1,1.0
KWBM,OYYM,1,1,1.0
KWBM,POBM,1,1,1.0
KWBM,PWKM,1,1,1.0
KWBM,RBKM,1,1,1.0
KWBM,RBYM,1,1,1.0
KWBM,RKOM,1,1,1.0
KWBM,ROKM,1,1,1.0
KWBM,RPWM,1,1,1.0
KWBM,RRBM,1,1,1.0
KWBM,RRYM,1,1,1.0
KWBM,RWWM,1,1,1.0
KWBM,RYBM,1,1,1.0
KWBM,RYKM,1,1,1.0
KWBM,RYPM,1,1,1.0
KWBM,WBRM,1,1,1.0
KWBM,WBWM,1,1,1.0
KWBM,WKRM,1,1,1.0
KWBM,WOBM,2,2,1.0
KWBM,WOKM,1,1,1.0
KWBM,WRRM,1,1,1.0
KWBM,WWOM,1,1,1.0
KWBM,WYKM,1,1,1.0
KWBM,YKBM,1,1,1.0
KWBM,YKWM,1,1,1.0
KWBM,YKYM,1,1,1.0
KWBM,YOKM,1,1,1.0
KWBM,YOYM,1,1,1.0
KWBM,YWPM,1,1,1.0
KWBM,YYPM,2,2,1.0
KWBM,YYRM,1,1,1.0
KWBM,YYWM,1,1,1.0
KWYM,OBYM,1,1,1.0
KWYM,OKRM,2,2,1.0
KWYM,OOPM,2,2,1.0
KWYM,ORPM,1,1,1.0
KWYM,OWBM,2,2,1.0
KWYM,OWOM,1,1,1.0
KWYM,OWRM,1,1,1.0
KWYM,OYBM,2,2,1.0
KWYM,OYOM,1,1,1.0
KWYM,OYYM,2,2,1.0
KWYM,POBM,1,1,1.0
KWYM,PWKM,1,1,1.0
KWYM,RBKM,2,2,1.0
KWYM,RBYM,2,2,1.0
KWYM,RKOM,2,2,1.0
KWYM,ROKM,1,1,1.0
KWYM,RPWM,2,2,1.0
KWYM,RRBM,1,1,1.0
KWYM,RRYM,1,1,1.0
KWYM,RWWM,1,1,1.0
KWYM,RYBM,1,1,1.0
KWYM,RYKM,1,1,1.0
KWYM,RYPM,2,2,1.0
KWYM,WBRM,1,1,1.0
KWYM,WBWM,1,1,1.0
KWYM,WKRM,1,1,1.0
KWYM,WOBM,1,1,1.0
KWYM,WOKM,1,1,1.0
KWYM,WRRM,1,1,1.0
KWYM,WWOM,2,2,1.0
KWYM,WYKM,1,1,1.0
KWYM,YKBM,2,2,1.0
KWYM,YKWM,1,1,1.0
KWYM,YKYM,1,1,1.0
KWYM,YOKM,2,2,1.0
KWYM,YOYM,2,2,1.0
KWYM,YWPM,2,2,1.0
KWYM,YYPM,1,1,1.0
KWYM,YYRM,2,2,1.0
KWYM,YYWM,1,1,1.0
OBYM,OKRM,1,1,1.0
OBYM,OKYM,1,1,1.0
OBYM,OOPM,1,1,1.0
OBYM,ORPM,1,1,1.0
OBYM,OWBM,1,1,1.0
OBYM,OWOM,1,1,1.0
OBYM,OWRM,1,1,1.0
OBYM,OYBM,1,1,1.0
OBYM,OYOM,1,1,1.0
OBYM,OYYM,1,1,1.0
OBYM,POBM,1,1,1.0
OBYM,PWKM,1,1,1.0
